SiteYear,StationName.x,YearSampled.x,CDD,CDD_172,MWAT,mn_summer,count,Year,Site,Length_n,SampleType,Lake,YearSampled.y,DateSampled,StationName.y,Species,Length,Mass,Month,threshold,error_rate,age
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,61,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,42,NA,8,44.10074571028301,0.12118,0
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,50,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,38,NA,8,44.10074571028301,0.12118,0
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,52,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,51,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,42,NA,8,44.10074571028301,0.12118,0
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,58,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,53,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,49,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,39,NA,8,44.10074571028301,0.12118,0
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,49,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,52,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,55,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,56,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,44,NA,8,44.10074571028301,0.12118,0
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,47,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,52,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,54,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,54,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,47,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,54,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,46,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,55,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,50,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,53,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,58,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,54,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,55,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,48,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,40,NA,8,44.10074571028301,0.12118,0
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,42,NA,8,44.10074571028301,0.12118,0
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,63,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,57,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,56,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,54,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,66,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,56,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,52,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,55,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,41,NA,8,44.10074571028301,0.12118,0
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,53,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,43,NA,8,44.10074571028301,0.12118,0
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,42,NA,8,44.10074571028301,0.12118,0
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,49,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,58,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,47,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,53,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,46,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,56,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,58,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,47,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,43,NA,8,44.10074571028301,0.12118,0
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,52,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,52,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,58,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,64,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,54,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,47,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,42,NA,8,44.10074571028301,0.12118,0
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,49,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,44,NA,8,44.10074571028301,0.12118,0
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,51,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,70,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,45,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,44,NA,8,44.10074571028301,0.12118,0
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,54,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,46,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,46,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,62,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,59,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,49,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,53,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,40,NA,8,44.10074571028301,0.12118,0
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,52,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,63,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,51,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,41,NA,8,44.10074571028301,0.12118,0
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,39,NA,8,44.10074571028301,0.12118,0
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,57,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,61,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,56,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,54,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,43,NA,8,44.10074571028301,0.12118,0
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,48,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,52,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,43,NA,8,44.10074571028301,0.12118,0
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,45,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,55,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,51,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,37,NA,8,44.10074571028301,0.12118,0
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,59,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,55,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,45,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,38,NA,8,44.10074571028301,0.12118,0
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,66,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,49,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,49,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,50,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,62,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,51,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,49,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,45,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,42,NA,8,44.10074571028301,0.12118,0
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,45,NA,8,44.10074571028301,0.12118,1
Bear_Creek_2014,Bear Creek,2014,693.148791668,569.095708335,9.352845238,7.534225996391305,92,2014,Bear_Creek,198,Stick Seine,Aleknagik,2014,2014-08-27T00:00:00Z,Bear Creek,Coho salmon,52,NA,8,44.10074571028301,0.12118,1
