# Water_Temp.Water_Temp@LACL_KIJILO_Q.EntireRecord.csv generated at 2020-11-03 12:50:07 (UTC-07:00) by AQUARIUS Time-Series 20.1.68.0
# 
# Time-series identifier: Water Temp.Water Temp@LACL_KIJILO_Q
# Location: Kijik Lake Outlet - Water Quantity
# UTC offset: (UTC+00:00)
# Value units: degC
# Value parameter: Water Temp
# Interpolation type: Instantaneous Values
# Time-series type: Basic
# 
# Export options: Corrected signal from Beginning of Record to End of Record
# 
# CSV data starts at line 15.
# 
ISO 8601 UTC,Timestamp (UTC+00:00),Value,Approval Level,Grade,Qualifiers
2016-07-27T11:00:00Z,2016-07-27 11:00:00,15.378,Working,-1,
2016-07-27T12:00:00Z,2016-07-27 12:00:00,15.569,Working,-1,
2016-07-27T13:00:00Z,2016-07-27 13:00:00,15.855,Working,-1,
2016-07-27T14:00:00Z,2016-07-27 14:00:00,16.046,Working,-1,
2016-07-27T15:00:00Z,2016-07-27 15:00:00,16.141,Working,-1,
2016-07-27T16:00:00Z,2016-07-27 16:00:00,16.332,Working,-1,
2016-07-27T17:00:00Z,2016-07-27 17:00:00,16.332,Working,-1,
2016-07-27T18:00:00Z,2016-07-27 18:00:00,15.951,Working,-1,
2016-07-27T19:00:00Z,2016-07-27 19:00:00,15.569,Working,-1,
2016-07-27T20:00:00Z,2016-07-27 20:00:00,15.282,Working,-1,
2016-07-27T21:00:00Z,2016-07-27 21:00:00,15.091,Working,-1,
2016-07-27T22:00:00Z,2016-07-27 22:00:00,14.9,Working,-1,
2016-07-27T23:00:00Z,2016-07-27 23:00:00,14.804,Working,-1,
2016-07-28T00:00:00Z,2016-07-28 00:00:00,14.9,Working,-1,
2016-07-28T01:00:00Z,2016-07-28 01:00:00,14.996,Working,-1,
2016-07-28T02:00:00Z,2016-07-28 02:00:00,14.996,Working,-1,
2016-07-28T03:00:00Z,2016-07-28 03:00:00,14.996,Working,-1,
2016-07-28T04:00:00Z,2016-07-28 04:00:00,14.996,Working,-1,
2016-07-28T05:00:00Z,2016-07-28 05:00:00,15.091,Working,-1,
2016-07-28T06:00:00Z,2016-07-28 06:00:00,15.091,Working,-1,
2016-07-28T07:00:00Z,2016-07-28 07:00:00,15.091,Working,-1,
2016-07-28T08:00:00Z,2016-07-28 08:00:00,15.091,Working,-1,
2016-07-28T09:00:00Z,2016-07-28 09:00:00,15.187,Working,-1,
2016-07-28T10:00:00Z,2016-07-28 10:00:00,15.282,Working,-1,
2016-07-28T11:00:00Z,2016-07-28 11:00:00,15.378,Working,-1,
2016-07-28T12:00:00Z,2016-07-28 12:00:00,15.664,Working,-1,
2016-07-28T13:00:00Z,2016-07-28 13:00:00,15.76,Working,-1,
2016-07-28T14:00:00Z,2016-07-28 14:00:00,16.046,Working,-1,
2016-07-28T15:00:00Z,2016-07-28 15:00:00,16.237,Working,-1,
2016-07-28T16:00:00Z,2016-07-28 16:00:00,16.332,Working,-1,
2016-07-28T17:00:00Z,2016-07-28 17:00:00,16.427,Working,-1,
2016-07-28T18:00:00Z,2016-07-28 18:00:00,16.523,Working,-1,
2016-07-28T19:00:00Z,2016-07-28 19:00:00,16.523,Working,-1,
2016-07-28T20:00:00Z,2016-07-28 20:00:00,16.427,Working,-1,
2016-07-28T21:00:00Z,2016-07-28 21:00:00,16.237,Working,-1,
2016-07-28T22:00:00Z,2016-07-28 22:00:00,15.855,Working,-1,
2016-07-28T23:00:00Z,2016-07-28 23:00:00,15.664,Working,-1,
2016-07-29T00:00:00Z,2016-07-29 00:00:00,15.569,Working,-1,
2016-07-29T01:00:00Z,2016-07-29 01:00:00,15.569,Working,-1,
2016-07-29T02:00:00Z,2016-07-29 02:00:00,15.473,Working,-1,
2016-07-29T03:00:00Z,2016-07-29 03:00:00,15.473,Working,-1,
2016-07-29T04:00:00Z,2016-07-29 04:00:00,15.473,Working,-1,
2016-07-29T05:00:00Z,2016-07-29 05:00:00,15.378,Working,-1,
2016-07-29T06:00:00Z,2016-07-29 06:00:00,15.282,Working,-1,
2016-07-29T07:00:00Z,2016-07-29 07:00:00,15.282,Working,-1,
2016-07-29T08:00:00Z,2016-07-29 08:00:00,15.187,Working,-1,
2016-07-29T09:00:00Z,2016-07-29 09:00:00,14.996,Working,-1,
2016-07-29T10:00:00Z,2016-07-29 10:00:00,14.996,Working,-1,
2016-07-29T11:00:00Z,2016-07-29 11:00:00,15.091,Working,-1,
2016-07-29T12:00:00Z,2016-07-29 12:00:00,15.378,Working,-1,
2016-07-29T13:00:00Z,2016-07-29 13:00:00,15.473,Working,-1,
2016-07-29T14:00:00Z,2016-07-29 14:00:00,15.473,Working,-1,
2016-07-29T15:00:00Z,2016-07-29 15:00:00,15.569,Working,-1,
2016-07-29T16:00:00Z,2016-07-29 16:00:00,15.569,Working,-1,
2016-07-29T17:00:00Z,2016-07-29 17:00:00,15.855,Working,-1,
2016-07-29T18:00:00Z,2016-07-29 18:00:00,16.046,Working,-1,
2016-07-29T19:00:00Z,2016-07-29 19:00:00,16.046,Working,-1,
2016-07-29T20:00:00Z,2016-07-29 20:00:00,16.046,Working,-1,
2016-07-29T21:00:00Z,2016-07-29 21:00:00,15.76,Working,-1,
2016-07-29T22:00:00Z,2016-07-29 22:00:00,15.569,Working,-1,
2016-07-29T23:00:00Z,2016-07-29 23:00:00,15.664,Working,-1,
2016-07-30T00:00:00Z,2016-07-30 00:00:00,15.569,Working,-1,
2016-07-30T01:00:00Z,2016-07-30 01:00:00,15.569,Working,-1,
2016-07-30T02:00:00Z,2016-07-30 02:00:00,15.473,Working,-1,
2016-07-30T03:00:00Z,2016-07-30 03:00:00,15.378,Working,-1,
2016-07-30T04:00:00Z,2016-07-30 04:00:00,15.282,Working,-1,
2016-07-30T05:00:00Z,2016-07-30 05:00:00,15.282,Working,-1,
2016-07-30T06:00:00Z,2016-07-30 06:00:00,15.187,Working,-1,
2016-07-30T07:00:00Z,2016-07-30 07:00:00,15.187,Working,-1,
2016-07-30T08:00:00Z,2016-07-30 08:00:00,15.187,Working,-1,
2016-07-30T09:00:00Z,2016-07-30 09:00:00,15.187,Working,-1,
2016-07-30T10:00:00Z,2016-07-30 10:00:00,15.187,Working,-1,
2016-07-30T11:00:00Z,2016-07-30 11:00:00,15.282,Working,-1,
2016-07-30T12:00:00Z,2016-07-30 12:00:00,15.473,Working,-1,
2016-07-30T13:00:00Z,2016-07-30 13:00:00,15.473,Working,-1,
2016-07-30T14:00:00Z,2016-07-30 14:00:00,15.378,Working,-1,
2016-07-30T15:00:00Z,2016-07-30 15:00:00,15.378,Working,-1,
2016-07-30T16:00:00Z,2016-07-30 16:00:00,15.378,Working,-1,
2016-07-30T17:00:00Z,2016-07-30 17:00:00,15.282,Working,-1,
2016-07-30T18:00:00Z,2016-07-30 18:00:00,15.282,Working,-1,
2016-07-30T19:00:00Z,2016-07-30 19:00:00,15.282,Working,-1,
2016-07-30T20:00:00Z,2016-07-30 20:00:00,15.187,Working,-1,
2016-07-30T21:00:00Z,2016-07-30 21:00:00,15.187,Working,-1,
2016-07-30T22:00:00Z,2016-07-30 22:00:00,15.187,Working,-1,
2016-07-30T23:00:00Z,2016-07-30 23:00:00,15.091,Working,-1,
2016-07-31T00:00:00Z,2016-07-31 00:00:00,14.996,Working,-1,
2016-07-31T01:00:00Z,2016-07-31 01:00:00,14.996,Working,-1,
2016-07-31T02:00:00Z,2016-07-31 02:00:00,14.996,Working,-1,
2016-07-31T03:00:00Z,2016-07-31 03:00:00,14.9,Working,-1,
2016-07-31T04:00:00Z,2016-07-31 04:00:00,14.9,Working,-1,
2016-07-31T05:00:00Z,2016-07-31 05:00:00,14.9,Working,-1,
2016-07-31T06:00:00Z,2016-07-31 06:00:00,14.9,Working,-1,
2016-07-31T07:00:00Z,2016-07-31 07:00:00,14.9,Working,-1,
2016-07-31T08:00:00Z,2016-07-31 08:00:00,14.804,Working,-1,
2016-07-31T09:00:00Z,2016-07-31 09:00:00,14.9,Working,-1,
2016-07-31T10:00:00Z,2016-07-31 10:00:00,14.9,Working,-1,
2016-07-31T11:00:00Z,2016-07-31 11:00:00,14.996,Working,-1,
2016-07-31T12:00:00Z,2016-07-31 12:00:00,14.996,Working,-1,
2016-07-31T13:00:00Z,2016-07-31 13:00:00,14.996,Working,-1,
2016-07-31T14:00:00Z,2016-07-31 14:00:00,15.091,Working,-1,
2016-07-31T15:00:00Z,2016-07-31 15:00:00,15.091,Working,-1,
2016-07-31T16:00:00Z,2016-07-31 16:00:00,15.091,Working,-1,
2016-07-31T17:00:00Z,2016-07-31 17:00:00,15.187,Working,-1,
2016-07-31T18:00:00Z,2016-07-31 18:00:00,15.187,Working,-1,
2016-07-31T19:00:00Z,2016-07-31 19:00:00,15.091,Working,-1,
2016-07-31T20:00:00Z,2016-07-31 20:00:00,15.091,Working,-1,
2016-07-31T21:00:00Z,2016-07-31 21:00:00,15.091,Working,-1,
2016-07-31T22:00:00Z,2016-07-31 22:00:00,15.091,Working,-1,
2016-07-31T23:00:00Z,2016-07-31 23:00:00,14.996,Working,-1,
2016-08-01T00:00:00Z,2016-08-01 00:00:00,14.9,Working,-1,
2016-08-01T01:00:00Z,2016-08-01 01:00:00,14.9,Working,-1,
2016-08-01T02:00:00Z,2016-08-01 02:00:00,14.9,Working,-1,
2016-08-01T03:00:00Z,2016-08-01 03:00:00,14.804,Working,-1,
2016-08-01T04:00:00Z,2016-08-01 04:00:00,14.804,Working,-1,
2016-08-01T05:00:00Z,2016-08-01 05:00:00,14.804,Working,-1,
2016-08-01T06:00:00Z,2016-08-01 06:00:00,14.804,Working,-1,
2016-08-01T07:00:00Z,2016-08-01 07:00:00,14.709,Working,-1,
2016-08-01T08:00:00Z,2016-08-01 08:00:00,14.709,Working,-1,
2016-08-01T09:00:00Z,2016-08-01 09:00:00,14.709,Working,-1,
2016-08-01T10:00:00Z,2016-08-01 10:00:00,14.709,Working,-1,
2016-08-01T11:00:00Z,2016-08-01 11:00:00,14.9,Working,-1,
2016-08-01T12:00:00Z,2016-08-01 12:00:00,14.996,Working,-1,
2016-08-01T13:00:00Z,2016-08-01 13:00:00,15.091,Working,-1,
2016-08-01T14:00:00Z,2016-08-01 14:00:00,14.996,Working,-1,
2016-08-01T15:00:00Z,2016-08-01 15:00:00,15.091,Working,-1,
2016-08-01T16:00:00Z,2016-08-01 16:00:00,15.187,Working,-1,
2016-08-01T17:00:00Z,2016-08-01 17:00:00,15.282,Working,-1,
2016-08-01T18:00:00Z,2016-08-01 18:00:00,15.282,Working,-1,
2016-08-01T19:00:00Z,2016-08-01 19:00:00,15.091,Working,-1,
2016-08-01T20:00:00Z,2016-08-01 20:00:00,14.996,Working,-1,
2016-08-01T21:00:00Z,2016-08-01 21:00:00,14.804,Working,-1,
2016-08-01T22:00:00Z,2016-08-01 22:00:00,14.613,Working,-1,
2016-08-01T23:00:00Z,2016-08-01 23:00:00,14.421,Working,-1,
2016-08-02T00:00:00Z,2016-08-02 00:00:00,14.23,Working,-1,
2016-08-02T01:00:00Z,2016-08-02 01:00:00,14.134,Working,-1,
2016-08-02T02:00:00Z,2016-08-02 02:00:00,14.134,Working,-1,
2016-08-02T03:00:00Z,2016-08-02 03:00:00,14.134,Working,-1,
2016-08-02T04:00:00Z,2016-08-02 04:00:00,14.23,Working,-1,
2016-08-02T05:00:00Z,2016-08-02 05:00:00,14.23,Working,-1,
2016-08-02T06:00:00Z,2016-08-02 06:00:00,14.23,Working,-1,
2016-08-02T07:00:00Z,2016-08-02 07:00:00,14.23,Working,-1,
2016-08-02T08:00:00Z,2016-08-02 08:00:00,14.23,Working,-1,
2016-08-02T09:00:00Z,2016-08-02 09:00:00,14.23,Working,-1,
2016-08-02T10:00:00Z,2016-08-02 10:00:00,14.325,Working,-1,
2016-08-02T11:00:00Z,2016-08-02 11:00:00,14.23,Working,-1,
2016-08-02T12:00:00Z,2016-08-02 12:00:00,14.325,Working,-1,
2016-08-02T13:00:00Z,2016-08-02 13:00:00,14.613,Working,-1,
2016-08-02T14:00:00Z,2016-08-02 14:00:00,14.9,Working,-1,
2016-08-02T15:00:00Z,2016-08-02 15:00:00,15.187,Working,-1,
2016-08-02T16:00:00Z,2016-08-02 16:00:00,15.378,Working,-1,
2016-08-02T17:00:00Z,2016-08-02 17:00:00,15.569,Working,-1,
2016-08-02T18:00:00Z,2016-08-02 18:00:00,15.664,Working,-1,
2016-08-02T19:00:00Z,2016-08-02 19:00:00,15.664,Working,-1,
2016-08-02T20:00:00Z,2016-08-02 20:00:00,15.664,Working,-1,
2016-08-02T21:00:00Z,2016-08-02 21:00:00,15.664,Working,-1,
2016-08-02T22:00:00Z,2016-08-02 22:00:00,15.569,Working,-1,
2016-08-02T23:00:00Z,2016-08-02 23:00:00,15.473,Working,-1,
2016-08-03T00:00:00Z,2016-08-03 00:00:00,15.378,Working,-1,
2016-08-03T01:00:00Z,2016-08-03 01:00:00,15.282,Working,-1,
2016-08-03T02:00:00Z,2016-08-03 02:00:00,15.187,Working,-1,
2016-08-03T03:00:00Z,2016-08-03 03:00:00,15.187,Working,-1,
2016-08-03T04:00:00Z,2016-08-03 04:00:00,15.187,Working,-1,
2016-08-03T05:00:00Z,2016-08-03 05:00:00,15.091,Working,-1,
2016-08-03T06:00:00Z,2016-08-03 06:00:00,14.996,Working,-1,
2016-08-03T07:00:00Z,2016-08-03 07:00:00,14.9,Working,-1,
2016-08-03T08:00:00Z,2016-08-03 08:00:00,14.9,Working,-1,
2016-08-03T09:00:00Z,2016-08-03 09:00:00,14.9,Working,-1,
2016-08-03T10:00:00Z,2016-08-03 10:00:00,14.996,Working,-1,
2016-08-03T11:00:00Z,2016-08-03 11:00:00,15.091,Working,-1,
2016-08-03T12:00:00Z,2016-08-03 12:00:00,15.187,Working,-1,
2016-08-03T13:00:00Z,2016-08-03 13:00:00,15.378,Working,-1,
2016-08-03T14:00:00Z,2016-08-03 14:00:00,15.569,Working,-1,
2016-08-03T15:00:00Z,2016-08-03 15:00:00,15.76,Working,-1,
2016-08-03T16:00:00Z,2016-08-03 16:00:00,16.141,Working,-1,
2016-08-03T17:00:00Z,2016-08-03 17:00:00,16.523,Working,-1,
2016-08-03T18:00:00Z,2016-08-03 18:00:00,16.903,Working,-1,
2016-08-03T19:00:00Z,2016-08-03 19:00:00,17.094,Working,-1,
2016-08-03T20:00:00Z,2016-08-03 20:00:00,17.094,Working,-1,
2016-08-03T21:00:00Z,2016-08-03 21:00:00,16.903,Working,-1,
2016-08-03T22:00:00Z,2016-08-03 22:00:00,16.713,Working,-1,
2016-08-03T23:00:00Z,2016-08-03 23:00:00,16.523,Working,-1,
2016-08-04T00:00:00Z,2016-08-04 00:00:00,16.237,Working,-1,
2016-08-04T01:00:00Z,2016-08-04 01:00:00,16.046,Working,-1,
2016-08-04T02:00:00Z,2016-08-04 02:00:00,15.855,Working,-1,
2016-08-04T03:00:00Z,2016-08-04 03:00:00,15.76,Working,-1,
2016-08-04T04:00:00Z,2016-08-04 04:00:00,15.664,Working,-1,
2016-08-04T05:00:00Z,2016-08-04 05:00:00,15.569,Working,-1,
2016-08-04T06:00:00Z,2016-08-04 06:00:00,15.473,Working,-1,
2016-08-04T07:00:00Z,2016-08-04 07:00:00,15.378,Working,-1,
2016-08-04T08:00:00Z,2016-08-04 08:00:00,15.282,Working,-1,
2016-08-04T09:00:00Z,2016-08-04 09:00:00,15.282,Working,-1,
2016-08-04T10:00:00Z,2016-08-04 10:00:00,15.282,Working,-1,
2016-08-04T11:00:00Z,2016-08-04 11:00:00,15.282,Working,-1,
2016-08-04T12:00:00Z,2016-08-04 12:00:00,15.187,Working,-1,
2016-08-04T13:00:00Z,2016-08-04 13:00:00,15.091,Working,-1,
2016-08-04T14:00:00Z,2016-08-04 14:00:00,14.709,Working,-1,
2016-08-04T15:00:00Z,2016-08-04 15:00:00,14.517,Working,-1,
2016-08-04T16:00:00Z,2016-08-04 16:00:00,14.421,Working,-1,
2016-08-04T17:00:00Z,2016-08-04 17:00:00,14.421,Working,-1,
2016-08-04T18:00:00Z,2016-08-04 18:00:00,14.421,Working,-1,
2016-08-04T19:00:00Z,2016-08-04 19:00:00,14.517,Working,-1,
2016-08-04T20:00:00Z,2016-08-04 20:00:00,14.421,Working,-1,
2016-08-04T21:00:00Z,2016-08-04 21:00:00,14.325,Working,-1,
2016-08-04T22:00:00Z,2016-08-04 22:00:00,14.325,Working,-1,
2016-08-04T23:00:00Z,2016-08-04 23:00:00,14.613,Working,-1,
2016-08-05T00:00:00Z,2016-08-05 00:00:00,14.804,Working,-1,
2016-08-05T01:00:00Z,2016-08-05 01:00:00,14.9,Working,-1,
2016-08-05T02:00:00Z,2016-08-05 02:00:00,14.9,Working,-1,
2016-08-05T03:00:00Z,2016-08-05 03:00:00,14.996,Working,-1,
2016-08-05T04:00:00Z,2016-08-05 04:00:00,14.996,Working,-1,
2016-08-05T05:00:00Z,2016-08-05 05:00:00,14.996,Working,-1,
2016-08-05T06:00:00Z,2016-08-05 06:00:00,14.9,Working,-1,
2016-08-05T07:00:00Z,2016-08-05 07:00:00,14.9,Working,-1,
2016-08-05T08:00:00Z,2016-08-05 08:00:00,14.9,Working,-1,
2016-08-05T09:00:00Z,2016-08-05 09:00:00,14.9,Working,-1,
2016-08-05T10:00:00Z,2016-08-05 10:00:00,14.9,Working,-1,
2016-08-05T11:00:00Z,2016-08-05 11:00:00,14.996,Working,-1,
2016-08-05T12:00:00Z,2016-08-05 12:00:00,15.091,Working,-1,
2016-08-05T13:00:00Z,2016-08-05 13:00:00,15.187,Working,-1,
2016-08-05T14:00:00Z,2016-08-05 14:00:00,15.282,Working,-1,
2016-08-05T15:00:00Z,2016-08-05 15:00:00,15.282,Working,-1,
2016-08-05T16:00:00Z,2016-08-05 16:00:00,15.378,Working,-1,
2016-08-05T17:00:00Z,2016-08-05 17:00:00,15.473,Working,-1,
2016-08-05T18:00:00Z,2016-08-05 18:00:00,15.664,Working,-1,
2016-08-05T19:00:00Z,2016-08-05 19:00:00,15.664,Working,-1,
2016-08-05T20:00:00Z,2016-08-05 20:00:00,15.473,Working,-1,
2016-08-05T21:00:00Z,2016-08-05 21:00:00,15.187,Working,-1,
2016-08-05T22:00:00Z,2016-08-05 22:00:00,14.9,Working,-1,
2016-08-05T23:00:00Z,2016-08-05 23:00:00,14.613,Working,-1,
2016-08-06T00:00:00Z,2016-08-06 00:00:00,14.517,Working,-1,
2016-08-06T01:00:00Z,2016-08-06 01:00:00,14.421,Working,-1,
2016-08-06T02:00:00Z,2016-08-06 02:00:00,14.325,Working,-1,
2016-08-06T03:00:00Z,2016-08-06 03:00:00,14.325,Working,-1,
2016-08-06T04:00:00Z,2016-08-06 04:00:00,14.23,Working,-1,
2016-08-06T05:00:00Z,2016-08-06 05:00:00,14.23,Working,-1,
2016-08-06T06:00:00Z,2016-08-06 06:00:00,14.325,Working,-1,
2016-08-06T07:00:00Z,2016-08-06 07:00:00,14.421,Working,-1,
2016-08-06T08:00:00Z,2016-08-06 08:00:00,14.517,Working,-1,
